household_id,date,location_type,climate_zone,household_size,income_level,inflation_rate,electricity_tariff_rate,past_month_units,ac_hours,fan_hours,tv_hours,fridge_hours,next_month_units
9,2022-05-01,Semi-urban,WetWarm,6,Middle,7.17,51.39,105.4,3.68,8.65,3.83,24,103.0
9,2022-06-01,Semi-urban,WetWarm,6,Middle,7.56,50.99,115.7,4.7,7.1,3.42,24,105.5
9,2022-07-01,Semi-urban,WetWarm,6,Middle,8.75,52.7,118.7,4.74,9.56,3.71,24,110.7
9,2022-08-01,Semi-urban,WetWarm,6,Middle,6.27,50.52,103.1,3.7,7.97,2.93,24,98.9
9,2022-09-01,Semi-urban,WetWarm,6,Middle,8.55,49.36,113.1,4.51,7.29,2.77,24,107.8
9,2022-10-01,Semi-urban,WetWarm,6,Middle,7.85,50.62,101.5,3.32,9.1,4.42,24,101.3
9,2022-11-01,Semi-urban,WetWarm,6,Middle,6.79,48.81,100.9,3.34,8.58,4.5,24,95.1
9,2022-12-01,Semi-urban,WetWarm,6,Middle,6.41,50.13,113.4,4.59,6.14,3.92,24,113.6
9,2023-01-01,Semi-urban,WetWarm,6,Middle,7.46,53.14,110.9,4.31,7.17,3.64,24,108.2
9,2023-02-01,Semi-urban,WetWarm,6,Middle,6.17,52.23,100.5,3.49,6.42,2.44,24,97.1
9,2023-03-01,Semi-urban,WetWarm,6,Middle,7.61,52.13,114.5,4.58,7.87,2.32,24,108.5
9,2023-04-01,Semi-urban,WetWarm,6,Middle,8.5,53.27,116.4,4.88,6.3,2.34,24,108.5
9,2023-05-01,Semi-urban,WetWarm,6,Middle,7.62,51.81,103.6,3.77,6.54,2.78,24,98.0
9,2023-06-01,Semi-urban,WetWarm,6,Middle,9.11,52.88,126.8,5.5,8.84,2.34,24,121.5
9,2023-07-01,Semi-urban,WetWarm,6,Middle,9.33,52.09,106.9,3.83,8.56,3.02,24,98.6
9,2023-08-01,Semi-urban,WetWarm,6,Middle,9.02,52.27,129.9,5.79,6.1,4.09,24,114.7
9,2023-09-01,Semi-urban,WetWarm,6,Middle,8.18,51.15,128.1,5.51,9.9,4.93,24,123.7
9,2023-10-01,Semi-urban,WetWarm,6,Middle,6.14,51.66,119.6,4.94,6.51,3.95,24,114.8
9,2023-11-01,Semi-urban,WetWarm,6,Middle,7.44,51.02,127.7,5.74,7.76,2.12,24,121.0
9,2023-12-01,Semi-urban,WetWarm,6,Middle,7.89,51.93,111.4,4.38,6.22,3.28,24,106.9
9,2024-01-01,Semi-urban,WetWarm,6,Middle,7.78,53.77,130.1,5.79,8.56,2.93,24,120.3
9,2024-02-01,Semi-urban,WetWarm,6,Middle,8.39,52.72,110.3,4.07,8.73,3.99,24,96.4
9,2024-03-01,Semi-urban,WetWarm,6,Middle,9.79,54.93,105.1,3.8,7.26,2.38,24,99.7
9,2024-04-01,Semi-urban,WetWarm,6,Middle,7.18,53.69,128.7,5.61,9.56,3.35,24,119.8
9,2024-05-01,Semi-urban,WetWarm,6,Middle,9.95,53.54,99.8,3.23,8.68,4.46,24,101.4
9,2024-06-01,Semi-urban,WetWarm,6,Middle,9.21,54.04,127.5,5.63,6.97,3.65,24,116.6
9,2024-07-01,Semi-urban,WetWarm,6,Middle,8.71,52.92,102.0,3.31,9.64,4.46,24,91.7
9,2024-08-01,Semi-urban,WetWarm,6,Middle,7.93,53.61,115.9,4.64,6.37,4.27,24,104.2
9,2024-09-01,Semi-urban,WetWarm,6,Middle,7.8,53.0,100.6,3.56,6.75,2.55,24,99.8
9,2024-10-01,Semi-urban,WetWarm,6,Middle,7.2,54.59,57.5,0.03,3.2,3.72,24,56.0
9,2024-11-01,Semi-urban,WetWarm,6,Middle,9.87,52.76,107.7,3.98,7.4,3.79,24,106.4
9,2024-12-01,Semi-urban,WetWarm,6,Middle,9.73,53.54,123.0,5.23,8.7,2.62,24,123.3
10,2015-01-01,Semi-urban,WetWarm,3,Middle,3.03,39.02,88.8,3.38,6.52,4.03,24,81.8
10,2015-02-01,Semi-urban,WetWarm,3,Middle,4.12,39.61,90.9,3.55,6.42,4.44,24,84.6
10,2015-03-01,Semi-urban,WetWarm,3,Middle,3.87,40.3,108.4,4.85,9.13,4.11,24,98.9
10,2015-04-01,Semi-urban,WetWarm,3,Middle,3.05,39.79,107.3,4.92,7.26,4.87,24,100.9
10,2015-05-01,Semi-urban,WetWarm,3,Middle,3.7,38.66,104.3,4.74,6.67,4.14,24,94.5
10,2015-06-01,Semi-urban,WetWarm,3,Middle,4.02,39.54,116.2,5.74,6.85,2.43,24,98.3
10,2015-07-01,Semi-urban,WetWarm,3,Middle,3.48,41.37,102.9,4.5,9.65,2.44,24,94.4
10,2015-08-01,Semi-urban,WetWarm,3,Middle,4.75,39.59,109.6,5.05,8.37,4.26,24,99.2
10,2015-09-01,Semi-urban,WetWarm,3,Middle,3.87,39.89,101.1,4.34,7.62,4.95,24,89.2
10,2015-10-01,Semi-urban,WetWarm,3,Middle,2.93,39.2,104.6,4.69,7.01,4.75,24,89.9
10,2015-11-01,Semi-urban,WetWarm,3,Middle,2.86,40.41,116.7,5.69,6.41,3.97,24,107.1
10,2015-12-01,Semi-urban,WetWarm,3,Middle,4.48,40.08,107.3,5.03,7.21,2.56,24,97.5
10,2016-01-01,Semi-urban,WetWarm,3,Middle,3.31,40.98,85.8,3.28,6.58,2.31,24,77.3
10,2016-02-01,Semi-urban,WetWarm,3,Middle,4.75,40.59,88.1,3.39,8.57,2.59,24,84.8
10,2016-03-01,Semi-urban,WetWarm,3,Middle,4.86,42.48,92.2,3.5,9.69,4.46,24,89.9
10,2016-04-01,Semi-urban,WetWarm,3,Middle,3.7,40.38,109.2,5.03,8.73,3.89,24,109.4
10,2016-05-01,Semi-urban,WetWarm,3,Middle,5.21,41.85,87.0,3.12,7.82,4.67,24,83.3
10,2016-06-01,Semi-urban,WetWarm,3,Middle,3.13,39.99,111.2,5.02,9.92,4.96,24,100.6
10,2016-07-01,Semi-urban,WetWarm,3,Middle,4.74,42.0,93.6,3.73,9.19,2.32,24,87.6
10,2016-08-01,Semi-urban,WetWarm,3,Middle,4.47,42.18,106.8,4.89,7.72,3.31,24,100.9
10,2016-09-01,Semi-urban,WetWarm,3,Middle,4.4,42.27,113.8,5.29,9.74,4.82,24,107.6
10,2016-10-01,Semi-urban,WetWarm,3,Middle,3.56,41.39,92.6,3.76,6.27,2.8,24,86.5
10,2016-11-01,Semi-urban,WetWarm,3,Middle,3.75,42.61,107.8,4.9,8.88,2.77,24,99.6
10,2016-12-01,Semi-urban,WetWarm,3,Middle,5.8,43.12,107.0,4.88,6.58,4.47,24,95.5
10,2017-01-01,Semi-urban,WetWarm,3,Middle,5.97,42.77,107.8,4.96,7.62,3.79,24,101.8
10,2017-02-01,Semi-urban,WetWarm,3,Middle,5.59,42.68,120.0,6.0,6.85,2.8,24,105.4
10,2017-03-01,Semi-urban,WetWarm,3,Middle,5.75,43.1,121.3,5.9,9.66,3.51,24,109.6
10,2017-04-01,Semi-urban,WetWarm,3,Middle,5.68,42.67,94.4,3.82,9.26,3.13,24,88.1
10,2017-05-01,Semi-urban,WetWarm,3,Middle,4.74,42.56,98.4,4.03,9.93,3.89,24,91.1
10,2017-06-01,Semi-urban,WetWarm,3,Middle,5.04,42.62,85.3,3.21,6.23,2.36,24,81.4
10,2017-07-01,Semi-urban,WetWarm,3,Middle,3.82,44.2,119.1,5.79,7.99,4.53,24,112.4
10,2017-08-01,Semi-urban,WetWarm,3,Middle,4.93,43.54,90.3,3.52,7.44,3.91,24,87.5
10,2017-09-01,Semi-urban,WetWarm,3,Middle,5.95,42.66,99.1,4.08,8.14,4.99,24,90.7
10,2017-10-01,Semi-urban,WetWarm,3,Middle,4.47,41.28,114.3,5.39,8.38,4.66,24,110.1
10,2017-11-01,Semi-urban,WetWarm,3,Middle,5.82,41.92,106.1,4.81,8.52,3.25,24,96.9
10,2017-12-01,Semi-urban,WetWarm,3,Middle,5.07,43.35,92.5,3.63,8.94,2.96,24,89.2
10,2018-01-01,Semi-urban,WetWarm,3,Middle,4.39,43.01,93.1,3.49,9.84,4.55,24,94.4
10,2018-02-01,Semi-urban,WetWarm,3,Middle,4.61,44.71,87.8,3.43,6.03,2.06,24,77.9
10,2018-03-01,Semi-urban,WetWarm,3,Middle,6.24,43.75,100.1,4.37,8.07,2.02,24,90.8
10,2018-04-01,Semi-urban,WetWarm,3,Middle,5.94,44.56,111.8,5.2,6.93,4.44,24,107.8
10,2018-05-01,Semi-urban,WetWarm,3,Middle,5.58,44.54,92.7,3.63,6.95,3.88,24,78.8
10,2018-06-01,Semi-urban,WetWarm,3,Middle,5.28,44.58,116.6,5.6,8.68,3.34,24,104.9
10,2018-07-01,Semi-urban,WetWarm,3,Middle,5.67,44.22,93.0,3.61,8.51,3.08,24,78.9
10,2018-08-01,Semi-urban,WetWarm,3,Middle,6.2,44.2,107.1,4.7,9.67,4.4,24,88.9
10,2018-09-01,Semi-urban,WetWarm,3,Middle,6.68,44.0,63.8,1.44,5.34,3.48,24,52.7
10,2018-10-01,Semi-urban,WetWarm,3,Middle,6.72,44.84,119.0,5.74,7.34,4.86,24,106.5
10,2018-11-01,Semi-urban,WetWarm,3,Middle,5.8,45.06,106.9,4.89,8.17,2.39,24,99.4
10,2018-12-01,Semi-urban,WetWarm,3,Middle,5.36,43.65,100.4,4.34,9.11,2.66,24,91.0
10,2019-01-01,Semi-urban,WetWarm,3,Middle,6.12,45.96,101.2,4.22,9.71,4.13,24,92.0
10,2019-02-01,Semi-urban,WetWarm,3,Middle,6.42,46.14,121.0,5.95,8.67,2.86,24,110.7
10,2019-03-01,Semi-urban,WetWarm,3,Middle,6.41,46.13,89.6,3.33,9.86,2.52,24,89.1
10,2019-04-01,Semi-urban,WetWarm,3,Middle,7.05,46.12,114.8,5.33,8.69,3.84,24,101.5
10,2019-05-01,Semi-urban,WetWarm,3,Middle,7.69,45.72,87.8,3.24,7.32,2.74,24,87.0
10,2019-06-01,Semi-urban,WetWarm,3,Middle,5.84,46.2,108.3,5.05,6.85,2.72,24,95.2
10,2019-07-01,Semi-urban,WetWarm,3,Middle,7.72,46.43,99.0,4.23,6.94,2.06,24,89.8
10,2019-08-01,Semi-urban,WetWarm,3,Middle,6.94,46.1,97.2,4.02,6.03,4.04,24,88.5
10,2019-09-01,Semi-urban,WetWarm,3,Middle,5.92,46.35,90.4,3.44,6.64,4.37,24,83.2
10,2019-10-01,Semi-urban,WetWarm,3,Middle,7.2,46.69,97.3,3.93,7.47,4.31,24,87.4
10,2019-11-01,Semi-urban,WetWarm,3,Middle,7.35,44.7,100.9,4.2,9.79,3.22,24,98.9
10,2019-12-01,Semi-urban,WetWarm,3,Middle,5.63,46.66,69.4,1.82,3.35,4.81,24,61.1
10,2020-01-01,Semi-urban,WetWarm,3,Middle,7.89,47.74,114.8,5.37,6.8,4.42,24,103.4
10,2020-02-01,Semi-urban,WetWarm,3,Middle,7.36,46.72,86.4,3.15,6.6,3.61,24,79.1
10,2020-03-01,Semi-urban,WetWarm,3,Middle,8.39,48.06,108.2,4.94,6.07,4.88,24,99.8
10,2020-04-01,Semi-urban,WetWarm,3,Middle,6.16,47.22,109.1,5.0,9.29,2.04,24,101.9
10,2020-05-01,Semi-urban,WetWarm,3,Middle,6.22,47.32,101.2,4.38,8.0,2.22,24,99.6
10,2020-06-01,Semi-urban,WetWarm,3,Middle,4.88,47.14,101.7,4.46,6.6,3.94,24,92.3
10,2020-07-01,Semi-urban,WetWarm,3,Middle,6.96,47.71,117.3,5.62,8.45,2.47,24,103.9
10,2020-08-01,Semi-urban,WetWarm,3,Middle,6.8,46.95,108.7,4.88,7.01,4.41,24,98.4
10,2020-09-01,Semi-urban,WetWarm,3,Middle,6.05,48.13,121.2,5.94,8.01,3.36,24,110.5
10,2020-10-01,Semi-urban,WetWarm,3,Middle,6.43,47.4,104.5,4.64,6.36,3.25,24,89.6
10,2020-11-01,Semi-urban,WetWarm,3,Middle,5.45,47.25,65.2,1.71,3.4,2.27,24,55.9
10,2020-12-01,Semi-urban,WetWarm,3,Middle,7.46,48.03,108.0,4.87,7.42,4.37,24,99.5
10,2021-01-01,Semi-urban,WetWarm,3,Middle,6.61,48.78,109.1,4.92,6.94,4.14,24,94.5
10,2021-02-01,Semi-urban,WetWarm,3,Middle,9.48,49.66,101.4,4.28,6.64,4.1,24,92.6
10,2021-03-01,Semi-urban,WetWarm,3,Middle,6.86,49.69,90.8,3.32,8.02,4.44,24,87.0
10,2021-04-01,Semi-urban,WetWarm,3,Middle,6.39,48.07,105.4,4.61,7.58,4.54,24,96.3
10,2021-05-01,Semi-urban,WetWarm,3,Middle,6.67,49.78,104.0,4.42,7.96,4.54,24,88.6
10,2021-06-01,Semi-urban,WetWarm,3,Middle,5.87,47.98,103.1,4.48,8.29,2.72,24,91.3
10,2021-07-01,Semi-urban,WetWarm,3,Middle,7.39,49.82,101.5,4.46,7.34,2.32,24,92.3
10,2021-08-01,Semi-urban,WetWarm,3,Middle,6.66,50.42,90.3,3.51,7.84,2.92,24,85.2
10,2021-09-01,Semi-urban,WetWarm,3,Middle,7.91,49.61,97.3,3.97,8.18,3.66,24,92.3
10,2021-10-01,Semi-urban,WetWarm,3,Middle,6.78,47.49,97.7,4.13,7.03,2.73,24,89.0
10,2021-11-01,Semi-urban,WetWarm,3,Middle,8.11,49.74,64.6,1.52,3.82,4.13,24,63.7
10,2021-12-01,Semi-urban,WetWarm,3,Middle,7.61,50.57,97.8,4.02,8.25,2.61,24,88.9
10,2022-01-01,Semi-urban,WetWarm,3,Middle,7.52,50.29,88.2,3.16,9.41,2.59,24,89.2
10,2022-02-01,Semi-urban,WetWarm,3,Middle,8.76,50.48,96.9,3.96,9.62,2.38,24,88.1
10,2022-03-01,Semi-urban,WetWarm,3,Middle,8.26,49.67,102.5,4.48,6.33,2.59,24,92.0
10,2022-04-01,Semi-urban,WetWarm,3,Middle,9.86,50.72,119.5,5.77,8.18,2.81,24,109.5
10,2022-05-01,Semi-urban,WetWarm,3,Middle,7.17,51.39,110.6,4.98,9.96,2.8,24,105.6
10,2022-06-01,Semi-urban,WetWarm,3,Middle,7.56,50.99,102.6,4.53,7.2,2.45,24,96.0
10,2022-07-01,Semi-urban,WetWarm,3,Middle,8.75,52.7,99.7,4.13,9.03,3.62,24,95.9
10,2022-08-01,Semi-urban,WetWarm,3,Middle,6.27,50.52,109.2,4.91,9.21,3.4,24,100.8
10,2022-09-01,Semi-urban,WetWarm,3,Middle,8.55,49.36,90.6,3.33,9.5,4.35,24,75.7
10,2022-10-01,Semi-urban,WetWarm,3,Middle,7.85,50.62,109.8,4.88,9.78,3.74,24,112.6
10,2022-11-01,Semi-urban,WetWarm,3,Middle,6.79,48.81,84.6,3.15,6.25,2.56,24,81.0
10,2022-12-01,Semi-urban,WetWarm,3,Middle,6.41,50.13,90.0,3.41,9.34,2.46,24,89.4
10,2023-01-01,Semi-urban,WetWarm,3,Middle,7.46,53.14,94.0,3.75,7.49,2.76,24,87.3
10,2023-02-01,Semi-urban,WetWarm,3,Middle,6.17,52.23,85.8,3.17,6.57,2.16,24,78.6
10,2023-03-01,Semi-urban,WetWarm,3,Middle,7.61,52.13,88.6,3.16,9.35,3.54,24,79.2
10,2023-04-01,Semi-urban,WetWarm,3,Middle,8.5,53.27,92.4,3.59,7.28,3.78,24,86.0
10,2023-05-01,Semi-urban,WetWarm,3,Middle,7.62,51.81,90.4,3.35,9.88,2.07,24,83.6
10,2023-06-01,Semi-urban,WetWarm,3,Middle,9.11,52.88,90.7,3.41,6.58,4.09,24,86.5
10,2023-07-01,Semi-urban,WetWarm,3,Middle,9.33,52.09,115.6,5.35,9.75,4.08,24,109.8
10,2023-08-01,Semi-urban,WetWarm,3,Middle,9.02,52.27,92.8,3.63,6.29,4.11,24,82.3
10,2023-09-01,Semi-urban,WetWarm,3,Middle,8.18,51.15,119.5,5.76,8.6,2.27,24,105.7
10,2023-10-01,Semi-urban,WetWarm,3,Middle,6.14,51.66,98.5,4.21,6.2,3.49,24,84.1
10,2023-11-01,Semi-urban,WetWarm,3,Middle,7.44,51.02,101.1,4.2,7.4,4.32,24,90.7
10,2023-12-01,Semi-urban,WetWarm,3,Middle,7.89,51.93,99.6,4.12,6.61,4.4,24,86.0
10,2024-01-01,Semi-urban,WetWarm,3,Middle,7.78,53.77,91.7,3.57,7.47,2.32,24,82.5
10,2024-02-01,Semi-urban,WetWarm,3,Middle,8.39,52.72,107.7,4.74,9.65,3.66,24,105.9
10,2024-03-01,Semi-urban,WetWarm,3,Middle,9.79,54.93,101.5,4.14,9.37,3.93,24,101.5
10,2024-04-01,Semi-urban,WetWarm,3,Middle,7.18,53.69,113.5,5.27,8.43,2.5,24,105.0
10,2024-05-01,Semi-urban,WetWarm,3,Middle,9.95,53.54,110.9,5.16,6.34,3.39,24,103.7
10,2024-06-01,Semi-urban,WetWarm,3,Middle,9.21,54.04,109.6,4.86,8.65,4.51,24,92.1
10,2024-07-01,Semi-urban,WetWarm,3,Middle,8.71,52.92,91.1,3.36,9.41,2.47,24,86.2
10,2024-08-01,Semi-urban,WetWarm,3,Middle,7.93,53.61,120.7,5.94,6.39,2.91,24,112.3
10,2024-09-01,Semi-urban,WetWarm,3,Middle,7.8,53.0,98.7,4.05,9.71,2.2,24,100.1
10,2024-10-01,Semi-urban,WetWarm,3,Middle,7.2,54.59,53.5,0.51,4.46,4.53,24,53.5
10,2024-11-01,Semi-urban,WetWarm,3,Middle,9.87,52.76,117.5,5.48,8.25,4.29,24,108.2
10,2024-12-01,Semi-urban,WetWarm,3,Middle,9.73,53.54,118.8,5.6,7.73,4.9,24,101.9
11,2015-01-01,Semi-urban,DryHot,5,Low,3.03,39.02,51.3,0.32,3.6,2.9,20,47.1
11,2015-02-01,Semi-urban,DryHot,5,Low,4.12,39.61,51.7,0.44,2.46,2.57,20,47.9
11,2015-03-01,Semi-urban,DryHot,5,Low,3.87,40.3,50.3,0.37,2.58,1.75,20,49.3
11,2015-04-01,Semi-urban,DryHot,5,Low,3.05,39.79,56.9,0.93,3.17,1.56,20,45.2
11,2015-05-01,Semi-urban,DryHot,5,Low,3.7,38.66,51.6,0.51,2.64,2.24,20,48.7
11,2015-06-01,Semi-urban,DryHot,5,Low,4.02,39.54,53.5,0.72,2.61,1.08,20,52.9
11,2015-07-01,Semi-urban,DryHot,5,Low,3.48,41.37,46.9,0.19,2.38,1.34,20,47.8
11,2015-08-01,Semi-urban,DryHot,5,Low,4.75,39.59,46.7,0.07,1.82,1.84,20,38.7
11,2015-09-01,Semi-urban,DryHot,5,Low,3.87,39.89,50.3,0.52,1.11,1.01,20,37.7
11,2015-10-01,Semi-urban,DryHot,5,Low,2.93,39.2,49.8,0.47,1.72,1.13,20,54.7
11,2015-11-01,Semi-urban,DryHot,5,Low,2.86,40.41,47.8,0.16,2.51,1.71,20,40.6
11,2015-12-01,Semi-urban,DryHot,5,Low,4.48,40.08,46.5,0.04,3.22,1.42,20,50.4
11,2016-01-01,Semi-urban,DryHot,5,Low,3.31,40.98,50.9,0.53,1.08,2.2,20,55.4
11,2016-02-01,Semi-urban,DryHot,5,Low,4.75,40.59,51.2,0.56,1.26,1.56,20,44.3
11,2016-03-01,Semi-urban,DryHot,5,Low,4.86,42.48,49.6,0.28,2.49,2.98,20,51.6
11,2016-04-01,Semi-urban,DryHot,5,Low,3.7,40.38,55.4,0.87,1.18,1.41,20,49.6
11,2016-05-01,Semi-urban,DryHot,5,Low,5.21,41.85,56.0,0.94,1.14,2.02,20,49.7
11,2016-06-01,Semi-urban,DryHot,5,Low,3.13,39.99,56.8,0.92,3.29,1.77,20,58.3
11,2016-07-01,Semi-urban,DryHot,5,Low,4.74,42.0,47.5,0.26,2.31,1.12,20,47.7
11,2016-08-01,Semi-urban,DryHot,5,Low,4.47,42.18,53.1,0.52,3.32,2.76,20,44.8
11,2016-09-01,Semi-urban,DryHot,5,Low,4.4,42.27,50.3,0.53,1.81,1.25,20,50.9
11,2016-10-01,Semi-urban,DryHot,5,Low,3.56,41.39,53.0,0.55,3.52,1.13,20,60.3
11,2016-11-01,Semi-urban,DryHot,5,Low,3.75,42.61,48.7,0.19,2.85,2.81,20,46.3
11,2016-12-01,Semi-urban,DryHot,5,Low,5.8,43.12,49.6,0.27,3.43,2.9,20,47.0
11,2017-01-01,Semi-urban,DryHot,5,Low,5.97,42.77,56.6,0.77,2.97,2.87,20,54.3
11,2017-02-01,Semi-urban,DryHot,5,Low,5.59,42.68,46.6,0.12,2.58,2.03,20,45.2
11,2017-03-01,Semi-urban,DryHot,5,Low,5.75,43.1,45.5,0.01,1.58,2.25,20,42.1
11,2017-04-01,Semi-urban,DryHot,5,Low,5.68,42.67,48.9,0.3,2.23,2.21,20,48.4
11,2017-05-01,Semi-urban,DryHot,5,Low,4.74,42.56,45.8,0.03,1.67,1.74,20,41.8
11,2017-06-01,Semi-urban,DryHot,5,Low,5.04,42.62,58.2,0.92,3.56,2.54,20,55.4
11,2017-07-01,Semi-urban,DryHot,5,Low,3.82,44.2,55.5,0.8,2.53,2.69,20,54.1
11,2017-08-01,Semi-urban,DryHot,5,Low,4.93,43.54,47.9,0.21,3.38,1.45,20,49.8
11,2017-09-01,Semi-urban,DryHot,5,Low,5.95,42.66,55.4,0.84,2.1,1.05,20,55.0
11,2017-10-01,Semi-urban,DryHot,5,Low,4.47,41.28,48.9,0.25,3.01,1.15,20,47.5
11,2017-11-01,Semi-urban,DryHot,5,Low,5.82,41.92,55.4,0.8,3.9,1.38,20,50.3
11,2017-12-01,Semi-urban,DryHot,5,Low,5.07,43.35,50.3,0.44,2.0,1.29,20,47.1
11,2018-01-01,Semi-urban,DryHot,5,Low,4.39,43.01,53.8,0.71,2.1,2.52,20,47.2
11,2018-02-01,Semi-urban,DryHot,5,Low,4.61,44.71,50.0,0.36,3.09,1.31,20,43.6
11,2018-03-01,Semi-urban,DryHot,5,Low,6.24,43.75,45.8,0.01,1.24,2.12,20,43.2
11,2018-04-01,Semi-urban,DryHot,5,Low,5.94,44.56,53.9,0.57,3.65,1.74,20,50.1
11,2018-05-01,Semi-urban,DryHot,5,Low,5.58,44.54,50.3,0.41,2.41,2.34,20,50.0
11,2018-06-01,Semi-urban,DryHot,5,Low,5.28,44.58,56.1,0.85,3.25,1.77,20,51.1
11,2018-07-01,Semi-urban,DryHot,5,Low,5.67,44.22,53.8,0.58,2.6,2.84,20,55.3
11,2018-08-01,Semi-urban,DryHot,5,Low,6.2,44.2,52.2,0.54,3.81,1.26,20,48.9
11,2018-09-01,Semi-urban,DryHot,5,Low,6.68,44.0,45.5,0.04,1.31,1.5,20,40.2
11,2018-10-01,Semi-urban,DryHot,5,Low,6.72,44.84,50.2,0.41,2.46,1.23,20,42.8
11,2018-11-01,Semi-urban,DryHot,5,Low,5.8,45.06,55.2,0.69,2.67,2.62,20,47.7
11,2018-12-01,Semi-urban,DryHot,5,Low,5.36,43.65,51.0,0.34,3.72,2.28,20,48.6
11,2019-01-01,Semi-urban,DryHot,5,Low,6.12,45.96,56.6,0.79,2.48,2.51,20,50.4
11,2019-02-01,Semi-urban,DryHot,5,Low,6.42,46.14,56.5,0.86,1.27,2.37,20,45.0
11,2019-03-01,Semi-urban,DryHot,5,Low,6.41,46.13,49.8,0.42,1.75,1.48,20,44.8
11,2019-04-01,Semi-urban,DryHot,5,Low,7.05,46.12,55.9,0.75,3.68,1.69,20,50.7
11,2019-05-01,Semi-urban,DryHot,5,Low,7.69,45.72,47.2,0.13,2.04,1.3,20,39.1
11,2019-06-01,Semi-urban,DryHot,5,Low,5.84,46.2,49.4,0.23,3.59,2.31,20,51.1
11,2019-07-01,Semi-urban,DryHot,5,Low,7.72,46.43,49.5,0.35,2.63,1.75,20,44.7
11,2019-08-01,Semi-urban,DryHot,5,Low,6.94,46.1,55.1,0.74,2.99,2.12,20,54.9
11,2019-09-01,Semi-urban,DryHot,5,Low,5.92,46.35,54.6,0.75,2.14,2.14,20,56.2
11,2019-10-01,Semi-urban,DryHot,5,Low,7.2,46.69,56.1,0.9,1.3,2.32,20,50.5
11,2019-11-01,Semi-urban,DryHot,5,Low,7.35,44.7,50.7,0.42,1.27,2.71,20,43.5
11,2019-12-01,Semi-urban,DryHot,5,Low,5.63,46.66,51.2,0.43,2.79,2.66,20,44.9
11,2020-01-01,Semi-urban,DryHot,5,Low,7.89,47.74,56.1,0.81,2.38,2.92,20,51.7
11,2020-02-01,Semi-urban,DryHot,5,Low,7.36,46.72,47.0,0.0,1.71,2.89,20,46.0
11,2020-03-01,Semi-urban,DryHot,5,Low,8.39,48.06,57.5,0.86,2.43,2.14,20,51.3
11,2020-04-01,Semi-urban,DryHot,5,Low,6.16,47.22,51.4,0.56,1.91,1.57,20,48.9
11,2020-05-01,Semi-urban,DryHot,5,Low,6.22,47.32,54.1,0.57,4.0,2.67,20,49.5
11,2020-06-01,Semi-urban,DryHot,5,Low,4.88,47.14,57.8,0.91,3.93,2.59,20,53.7
11,2020-07-01,Semi-urban,DryHot,5,Low,6.96,47.71,55.7,0.87,2.91,1.23,20,46.0
11,2020-08-01,Semi-urban,DryHot,5,Low,6.8,46.95,47.2,0.05,2.07,2.98,20,42.3
11,2020-09-01,Semi-urban,DryHot,5,Low,6.05,48.13,58.3,0.87,3.82,2.46,20,56.4
11,2020-10-01,Semi-urban,DryHot,5,Low,6.43,47.4,49.3,0.32,2.4,1.8,20,51.4
11,2020-11-01,Semi-urban,DryHot,5,Low,5.45,47.25,50.3,0.53,1.17,1.2,20,45.5
11,2020-12-01,Semi-urban,DryHot,5,Low,7.46,48.03,51.1,0.43,2.0,2.48,20,41.7
11,2021-01-01,Semi-urban,DryHot,5,Low,6.61,48.78,54.3,0.8,2.43,1.03,20,52.8
11,2021-02-01,Semi-urban,DryHot,5,Low,9.48,49.66,58.8,0.97,1.65,2.95,20,56.5
11,2021-03-01,Semi-urban,DryHot,5,Low,6.86,49.69,51.5,0.41,3.79,2.35,20,53.6
11,2021-04-01,Semi-urban,DryHot,5,Low,6.39,48.07,53.5,0.62,1.48,1.73,20,49.0
11,2021-05-01,Semi-urban,DryHot,5,Low,6.67,49.78,46.8,0.09,3.73,1.24,20,40.9
11,2021-06-01,Semi-urban,DryHot,5,Low,5.87,47.98,58.1,0.93,3.73,1.45,20,46.8
11,2021-07-01,Semi-urban,DryHot,5,Low,7.39,49.82,50.7,0.28,3.73,2.26,20,41.8
11,2021-08-01,Semi-urban,DryHot,5,Low,6.66,50.42,57.3,0.96,2.51,2.16,20,54.8
11,2021-09-01,Semi-urban,DryHot,5,Low,7.91,49.61,51.0,0.43,1.58,2.71,20,44.1
11,2021-10-01,Semi-urban,DryHot,5,Low,6.78,47.49,52.9,0.47,3.83,1.64,20,54.7
11,2021-11-01,Semi-urban,DryHot,5,Low,8.11,49.74,52.4,0.51,2.38,1.3,20,48.4
11,2021-12-01,Semi-urban,DryHot,5,Low,7.61,50.57,46.3,0.0,1.96,2.61,20,46.3
11,2022-01-01,Semi-urban,DryHot,5,Low,7.52,50.29,52.1,0.64,1.79,1.08,20,51.2
11,2022-02-01,Semi-urban,DryHot,5,Low,8.76,50.48,57.1,0.98,1.6,1.83,20,49.8
11,2022-03-01,Semi-urban,DryHot,5,Low,8.26,49.67,57.2,0.91,2.85,1.76,20,55.1
11,2022-04-01,Semi-urban,DryHot,5,Low,9.86,50.72,54.7,0.65,3.09,1.81,20,46.3
11,2022-05-01,Semi-urban,DryHot,5,Low,7.17,51.39,48.4,0.13,3.84,1.85,20,52.0
11,2022-06-01,Semi-urban,DryHot,5,Low,7.56,50.99,56.9,0.87,3.02,2.62,20,50.9
11,2022-07-01,Semi-urban,DryHot,5,Low,8.75,52.7,48.5,0.23,3.65,1.27,20,46.9
